comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id
7387791913590866742,1720104352,浙江,7380611474546330919,勇次郎指导范小勤发明了6G,98405845570,MS4wLjABAAAAhVq1B_zVTc_Pq504xT1K-etL6qSO37ATJ9Xl5kMi-tk,1194908828,,,你若安好，那还得了。,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_9bbe000ac29014fb87fb.jpeg?from=2956013662,2,73,1734600211818,0
7380910542288700212,1718502158,广东,7380611474546330919,要不是因为姜萍同学，很多人一辈子可能都不知道我们湖南省还有个涟水县[暗中观察][暗中观察][暗中观察],64592231310,MS4wLjABAAAAOeQo3DM99XutAnamgh1qs-sFryli8p_AWZkp4XCG51M,174093826,Zcl2555,"你那点小脾气无非就是大嘴巴子扇的轻

合作✉️：66516299（备注来意）私信不回",🍉神仙哥哥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_be39f7056541299d6387692ec1527274.jpeg?from=2956013662,2,8,1734600211820,0
7380798083703964479,1718475995,河北,7380611474546330919,给大家科普下：涟水，是河定州定一个小县城，那么多年了，一直默默无闻！现在因为她 一个17岁的姑娘让全国都知道了，感谢姜萍！姜萍，你是我们定州人的骄傲。[看][看][看],2012547943499210,MS4wLjABAAAAA8-fbWBNhkpc4BYYvV7ZlELhwvDANdg4ZQOL2I1S9vMWcKr1QOS4QaXEGSqSDonf,54584177591,54584177591,,5-1mc,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_34842bce0e3abc4e3b4e5b661f85cf51.jpeg?from=2956013662,1,11,1734600211827,0
7380692369907663666,1718451359,重庆,7380611474546330919,中考应只取：数学、物理、化学、生物、英语的成绩。学子苦语文、历史、道法、地理久矣！,17327929566,MS4wLjABAAAAQXDuR1pK-hFhfkGQJWr1fSG6Y-2nO85FMp7iPgXSyWs,37327929566,37327929566,,骆骆,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oUFXgInAAQlAeBopvCbC9l7XPbSaFoAEADAyfI.jpeg?from=2956013662,2,12,1734600211834,0
7386065868819039015,1719702481,山东,7380611474546330919,2024年最大的瓜[捂脸],3812719229409868,MS4wLjABAAAAVv0q1dFLR3t5m0gjchRBUdYektQQrZLrht4TdI1VZkbDuOEinJoY-mehEDJXHxN3,3535068750,jingya24064,,静雅,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o8ce3AegGCQA4x7EBbAIIALIfuA5ANIxGQBMEY.jpeg?from=2956013662,1,15,1734600211839,0
7380710563712222006,1718455594,上海,7380611474546330919,"中国高校最新排名
第一：清华大学
第二：北京大学
第三：江苏省涟水中等专业学校",3136254800826471,MS4wLjABAAAA0WRumEQmxDWrRAPi5DUlrK9osymHUaevBVluFRpCS7Arca3TbIbpYxtDfzu_kJGs,48269436505,48269436505,在上海沪漂了四年，裸辞后迷茫了一段时间，想了很久决定结束沪漂生活，上班也许会稳定点，但不会有大的突破，所以想做一些有挑战的事，回老家做短视频带货，这是个持久战，我会放平心态慢慢做，只要这个方向没错，我就会一直做下去，做不起来或者挣不到钱我也接受，我接受我做的每一个决定，平时也会分享一些日常生活和带货心得，,黄青松,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o8AJAnUCVdGEAYF9esQATEANiggf2Ax6ACXIwD.jpeg?from=2956013662,4,61,1734600211844,0
7380885059450864434,1718496226,山东,7380611474546330919,不管是不是传言，小姑娘挺厉害，佩服[赞],98443047272,MS4wLjABAAAAoY31gROixuzDw6_99TLouY05eUS2J4GyN3DtBa4TMZE,937236860,,一切随意  随你意  你随意🙏,ঞᩚ小脾气ঞ,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c000-ce_oUEqIAEAeI4lAWBzMiA7f1uFDH3AqiAweMR9E0.jpeg?from=2956013662,0,6,1734600211850,0
7380930619801043749,1718506831,四川,7380611474546330919,江苏涟水，竟出个全国关注的姜萍，祝贺她永远向前。,2080702801919800,MS4wLjABAAAAOHhmvMxoqG4WjYgPpj-j1ekrIGbRFoqr9Gk1mKZVyZXgb0umjaIUE5xFSHniKe_F,64936414850,64936414850,我80多岁 也来上上抖音,妈妈,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_f749240bc53f46cb8eeddd3d1213390c.jpeg?from=2956013662,0,5,1734600211855,0
7380721552759604006,1718458153,浙江,7380611474546330919,姜萍确实优秀，不管将来读什么大学，是金子，到哪里她都发光[赞][赞][赞],71751095291,MS4wLjABAAAArVtd1EdmTbHv_WVIy5uxMF9dVX49fTKn_aPZWDpco-g,326215216,,但凡人能失去的，说明从未真正属于你。所以不必要后悔，这个世界上任何事情最终还有一条出路，那就是随它去,柳生,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e947c42900e2472c96fbb997f41ac7e6.jpeg?from=2956013662,0,6,1734600211862,0
7380686932768752423,1718450094,广东,7380611474546330919,好像本科的话。 常熟理工邀请了。 其他学校暂时不知道,96514957097,MS4wLjABAAAAqD8taTvnKcSStoDGn4wEMJU7xPehvTrKfCTiO5fXlNo,1757760276,,"🧚‍♀️我是冰冰，是一位80后宝妈
🌹感恩平台，感谢遇见
    今后的日子里一起加油",冰冰好物,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_d4f6aa95b9e84ddded6d95dbcf2681a1.jpeg?from=2956013662,38,38,1734600211868,0
