comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id
7381422125230687027,1718621270,广西,7381377543540084009,读中专也有好的，中专可以升大专，大专可以升本，加油,3729136181313968,MS4wLjABAAAASVGjqIov_x22bN45mLPVcwMv89jEt2855yqN2ad7aH6dQvkpSyP0g04zA90PNteT,3771179894,dzhifeiyu,子非鱼，焉知鱼之乐,某某、,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c000-ce_oUeDe8h79Ak2MdAQAZsQATJ4DTdXIcoCdyffAC.jpeg?from=2956013662,5,40,1734605833565,0
7382912512134824742,1718968277,广东,7381377543540084009,小心暴雷。,1917994667095448,MS4wLjABAAAAnrivoqOpAINOLQuk3sOfBEc39UmY22xQMmYTG0mK4ZB8H6_yBqkqtIP87m_viers,4190640600,TORALIVE,"别关注我，我不是高调的人
已婚勿撩",娜娜小助理,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_14b42d2827944bf1dd56660ef197c279.jpeg?from=2956013662,25,2190,1734605833567,0
7382057666107458313,1718769242,湖北,7381377543540084009,一句话:扶贫政策呢？,3878731632887374,MS4wLjABAAAAXQadM2pRqNg2J_mAqDyJd4qBbVJBaM9NTTuXWADUKjkwGis8LJQ_YEy7f5H6Ha36,42144786097,42144786097,(*¯ㅿ¯*;),º乖⁰º,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_owAABshIEAgylPVt8LfCumCMTEYI4AA5zCxeAM.jpeg?from=2956013662,3,11,1734605833575,0
7431746000773415737,1730338211,重庆,7381377543540084009,姜萍最近在哪发财呢[尬笑][尬笑][尬笑],1660737416082124,MS4wLjABAAAAX-2ehzoj-2rhDtuJpuXGPUj3aPxtf6sTNzwMJcNIDzMkNHWA3nFPmRtyZf2R9DLD,21316374340,21316374340,,寒羽,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ocAMccMPeziKADA5C1BXCBieAXDigAzEZBgAIA.jpeg?from=2956013662,3,1070,1734605833584,0
7446684153049711386,1733816270,广东,7381377543540084009,别人越是诋毁你越是证明你的伟大，姜萍加油[赞],104356171435,MS4wLjABAAAA7mN1XUqHbFgNsW6e-FzrwL7bx3HoohzDHgBFbyO0Wfw,4014650029,bmzs668,,两杯多肉葡萄,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_e8d0dbe83857db09446b78a519d2819d.jpeg?from=2956013662,0,0,1734605833592,0
7441986150963544859,1732722433,江苏,7381377543540084009,应试教育绝不会错过任意一个理科天才[捂脸],94457414030,MS4wLjABAAAABg-i2QUfrkJSlIUuv5Uh2JTtxq9KMrxZCZaQG_fxyvA,575962383,liulijiuli28,,琉璃九黎,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_c626923379763f702dc429db79a48c6b.jpeg?from=2956013662,0,1,1734605833602,0
7382161676218630962,1718793458,贵州,7381377543540084009,有这个分数好多高中学校知道都免费抢了，怎么去中专,106072939188,MS4wLjABAAAA0XF2idUBIuNlnA_RZklpEbp9jreyNFaW2_GtWgkIGMM,2356690800,changjiang818,,阿哥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d39c13eeb9a34f23b368cdb93d62aa9e.jpeg?from=2956013662,0,8,1734605833610,0
7381432794230915840,1718623753,吉林,7381377543540084009,王老师是她的引路人,92853625818,MS4wLjABAAAAVb400c7gianF5NP4arGtpM1KhpFHUj3iWZhwuLlHim0,571498153,,,日久见人心💓,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_240660003c10f97b8f5de.jpeg?from=2956013662,1,4,1734605833619,0
7386073325682787083,1719704215,江苏,7381377543540084009,孩子考不理想的高中就去涟水中学,102831978039,MS4wLjABAAAAIoA4d56SV3t4P-HVr2BdvRJpc_AAbtUBhvVLaXhrp28,1256431210,,,静,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_0984859b46a44149b0208e8ded16820c.jpeg?from=2956013662,1,9,1734605833628,0
7381712254435443475,1718688820,山东,7381377543540084009,涟水中专校长做梦也想不到一夜之间被自己的学生干到了世界前十二,50990739872,MS4wLjABAAAAHNCsn3Fl3whK4X52ot7EVjVuHm6JNYkvW_W6wX5HI5o,9809159,,"💗爱生活，爱分享
💗每一款产品精心挑选
💗有任何问题联系客服
💗感谢粉丝们的支持",李沛儿❤️,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_6ea4cd0d4cb14ee6b7cfeb4911987ef2.jpeg?from=2956013662,11,277,1734605833635,0
7381664155314750217,1718677620,广东,7381377543540084009,能不能直接让姜萍同学来回答这个问题[微笑],87423004394,MS4wLjABAAAAQOXxGYVCU_HTsB52nNX4OAfwoIYJisS70Fti-YblN6s,591047870,,人生苦短，请停止与自己抬杠。,贲贲,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oMzzcABwEACiAD0EfAAgIMAiVCghyArMkEOeNR.jpeg?from=2956013662,6,115,1734605833644,0
7381422589003170597,1718621378,北京,7381377543540084009,我怎么不太信呢,102365632949,MS4wLjABAAAAWPTeTpc3qNJwApmD7G0HjYH4ZouLUTO9GK63OL09M4U,1223865084,yuanpeixia,小猴子一只,lemon夢,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_6937982d4758afdd11da1ee1d4eba0ac.jpeg?from=2956013662,17,2515,1734605833654,0
7381608359802012454,1718664633,湖北,7381377543540084009,素颜，底子也很好[看],70363349436,MS4wLjABAAAAR3nde7EZ9cwbu83CLZaQ1FHVeVYVEUdw2kncZxyA8KM,996803853,,"🇨🇳起来！不愿做奴隶的人们！
☯︎先动脑筋，再拧油门。部分自用装备链接在橱窗，竞技🛵:派方引力β，曼岛TT反压爱好者，入门🏍️:rc250飓风版_抖音1群还可进。",黑☯︎白,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_os4AA9lIlCizBCangfC3ZthufAA9DA5D9QPnAE.jpeg?from=2956013662,1,3,1734605833662,0
7382216894612865844,1718806315,河南,7381377543540084009,和我差不多，她是621分，我是6个21,975965515417784,MS4wLjABAAAA1D09G9EvVwu3XqSyqAz8VrWfT4BL6tQZJUDvmJP9c-4,3740186379,guang9595,"美宜佳橱柜  咨询电话: 15090079595
长垣市孟岗镇大王庄村
定制橱柜
大理石、石英石、不锈钢、钢化玻璃台面
生态板、多层板、全石、瓷砖柜体
欢迎新老客户惠顾",长垣定制橱柜,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_7e1da069da28492eba9069fc08e32a38.jpeg?from=2956013662,1,6,1734605833672,0
7382278140196422410,1718820594,广东,7381377543540084009,没懂，中考621是满分很低吗 我18年中考那年好像满分是1000吧[发呆],3189026452672548,MS4wLjABAAAAo30ZDotuxHbNHEdSEkGnniwwzbolsGWTgSE6jORyil1gMi5ExCOLmEWzdExx8LpH,73072927466,73072927466,,用户1544480920057,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,1,3,1734605833680,0
7440505138273649462,1732377606,陕西,7381377543540084009,还不删吗？,83758788945,MS4wLjABAAAAWrEFb0yvP8bTGPhgpJX9EcqEEZjSUGd-fg8EPJT5JtY,179965304,,,＼(`Δ’)／,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEyvNFD49AAOKIAT7XEEhsCAKAygxvA3FnfeoA.jpeg?from=2956013662,0,2,1734605833689,0
7441386143197954873,1732582734,湖南,7381377543540084009,我是时空猎人，在当时说姜萍是天才的我想说,1649735747259923,MS4wLjABAAAAwIrxQ7ka8VniAGtO8uMo-6ehDdRoVm46CtS_q-im_qeqWJPYnoBVH6s_Uwjz3LFh,74376249319,74376249319,,？,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oMffAQfEJaRQIAE9TsrFKDjDImAkaQ20fzIAAC.jpeg?from=2956013662,1,18,1734605833697,0
7381416270329463589,1718619904,四川,7381377543540084009,优秀的孩子，是金子在那里都会发光！[赞][赞][赞][赞][赞][赞],73584637660,MS4wLjABAAAAAWm4gIeqoo3mgtDrdtXnC66zow9nCAxRSaJEogZWCCk,109483424,,一”一,尔玛.燕,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_c214237fed35366d231498a6879d5bf1.jpeg?from=2956013662,6,21,1734605833705,0
7442675294400791335,1732882884,北京,7381377543540084009,成绩出来了[泣不成声],91575680034,MS4wLjABAAAAed7epPIBaIfjQq3TsN8GOjNmXbCssvjXDw6FGa9xhuU,289817792,,好好活着，就是最有意义的事情。,秋二,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_5dcee113811b4ca5a3207376b683bbf6.jpeg?from=2956013662,0,0,1734605833714,0
7382128782255571746,1718785801,山东,7381377543540084009,国家和各级征服应该都有扶贫、助学计划，就是很难给到应该帮助的人[鼓掌],3096704307717128,MS4wLjABAAAA-X43s3qKS3P54zAVklktmJJiNWvR0Yh7ELvHhJ9hC-dbNGV_2kNiUHy-HeUqRkuQ,57912593499,57912593499,"🍓这里是诚信（精选好物）🍓
👍认认真真给大家分享精选好物
🙏视频所有尚品都在👇👇👇橱窗🙏
👉推荐的大部分东西都是自己测评或正在使用的
😘感谢各位宝宝的支持和信任😘",哇！哇哇！,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oMIHY9Cn8GzVvF3OouADfgAADdAfA2TAWQA1Ea.jpeg?from=2956013662,0,9,1734605833722,0
7440373499565163279,1732346957,,7381377543540084009,现在呢,3853111032815480,MS4wLjABAAAAGo9ySoyobf8P-nYz8VKPmUc5FaMV_SHwkpDR3iBjra1NV90B7wlB62Qznii8jDRL,4134061333,dy1k7rm6r6kc8,,🌈海贼王,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oAABf8nXeAtFThmLA78eAEABoPrEIGAbAMQ0jD.jpeg?from=2956013662,0,13,1734605834331,7381422125230687027
7443860261062984474,1733158792,,7381377543540084009,现在大专都考不上[捂脸],427023741754140,MS4wLjABAAAA62czmkjMn8NOrJwkJ_OA8jO244DbDehgmfRy8gwUZaA,94326999481,94326999481,,Mon,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o4dWArgAAy0ExAviCaAZiCGPZ9q7IErGvBI7g.jpeg?from=2956013662,0,8,1734605834343,7381422125230687027
7446624197726323519,1733802311,,7381377543540084009,啊对对对,51200447748,MS4wLjABAAAA_tYSU4qqaVI-ZYCttVJESetAIlXoNAWWdobHNQ3rCaY,350362777,,,一位锯木头的达瓦里希,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_58155c4521e5bb82095cdaf59b25d3ea.jpeg?from=2956013662,0,0,1734605834354,7381422125230687027
