comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id
7433059823410021146,1730644108,广东,7433045899502193946,姜萍加油，用你的实力为自己正名。从新出发！加油！忽视一切杂音，活在自己的数学世界里[感谢][感谢][感谢],1891599895508844,MS4wLjABAAAAtQt0V82Mznp90WR-gVkgW2shDmZzz8dI401q7KXX3obWXJxvVkxuL9C4AUZZtdOH,76853073509,76853073509,,十三7687,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oAoNEK4AI1fLvHiAwAxIyQeA7vSRGBA7BepQFa.jpeg?from=2956013662,138,2312,1734607765918,0
7433078182338855740,1730648384,福建,7433045899502193946,保护姜萍，她或许犯错，但只是个孩子，她的未来有无限可能性。,111243948659,MS4wLjABAAAA4an29i_VkBR1reF84E1-WWv9cVCjI60CDWKY4PX5040,2068108023,,,不想长大,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_c1bec02ea4fd4e43880c83f3e3079fcd.jpeg?from=2956013662,59,565,1734607765919,0
7433107066560447247,1730655124,贵州,7433045899502193946,姜萍卷入了巨大的舆论漩涡，各方都有责任，希望她能顶住压力，勇敢生活[微笑],103938140137,MS4wLjABAAAAXxaj2xQBC4ILLn0X1h_PEaejpA5XWXt2ndAt2WwPQyk,2071714812,C05160629,,I,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oIA4Af7IDABnFAZAYeEgopIVPCCQSWhg6i95FA.jpeg?from=2956013662,41,865,1734607765920,0
7433060237555680000,1730644206,四川,7433045899502193946,当初合理怀疑的我，现在也没有嘴她。希望她保持初心，做自己。,98254877264,MS4wLjABAAAAwbbmiXXcKRrNchES2mUAlkeGUbvCpcSKPzwDCix_df8,1118595579,,生活博,顶峰相见,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oIf6n6AfbAI8oWH3An7Ji0E26DBG8BAiOXAQfD.jpeg?from=2956013662,25,2361,1734607765920,0
7433100933767037736,1730653693,新疆,7433045899502193946,给一个和谐环境！让她或是别人！有一个对科学探索的动力！少一些杂音！学习没有一帆风顺的！大家多多宽容一点,993602355600061,MS4wLjABAAAAhcF2bPiU08MfcEueAQdletRyJWBgnGggjvQ7BxZeJoY,3698002312,yusirzainiao,有话好好说，不要动不动就说拜拜！,余sir在鸟市,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_8c24d55c3b4c4fd3aabdd0d3e2a5b5f8.jpeg?from=2956013662,8,135,1734607765921,0
7433078295183737658,1730648416,湖南,7433045899502193946,凤凰网关注了，直接点名“达摩院愚弄人”，给你的魄力点赞👍,19870358881,MS4wLjABAAAA6chni1IFnYUJy-y4BqO9zCn9IRxFGrZgxx--KqPb5gM,723838897,,"爱好：dnf
职业：服务器级别国产cpu芯片设计工程师。
标签：计算机硬件算术专家。浮点高手。乱序处理器微架构设计&学习者。
想法：站巨人肩膀，创自己路子。",阳光陪伴你我,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_b597484ce6b5e0748276d26bd33b4318.jpeg?from=2956013662,22,14142,1734607765922,0
7433066838084584249,1730645741,重庆,7433045899502193946,希望我能抗癌成功！,60809506866,MS4wLjABAAAASFbKQ1cpsBwL3vfUlITTxvspxKVSyPgHZFl6jUbPCNU,172817739,,2022年12月猝不及防确诊乳腺ca，需要手术、化疗、放疗、靶向！ 抗癌时间太漫长！生活按下了暂停键！开通了除窗❤希望你支持下❤万分感谢❤希望5年后我还在！下辈子做个男人！,重生路上,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_cf8d312e4d2346e2b993fafe95bbef42.jpeg?from=2956013662,7,57,1734607765922,0
7433072446360535819,1730647051,浙江,7433045899502193946,凤凰网独到见解，不愧资深清流,1151895415301087,MS4wLjABAAAAwA-EJtr5ipmpMoDB7xCnxPLQ90TJKr7wofKnW-R7omlb7yJqGBbXf2QGb1Qt0xa6,3695663951,tiankongzhil28,,天空之蓝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_8bef6dbe524e47f8ab5f1e2b6e4a7a7b.jpeg?from=2956013662,13,5479,1734607765923,0
7433369900657427234,1730716303,广东,7433045899502193946,支持凤凰网！支持姜萍！[感谢][感谢][感谢],98993189527,MS4wLjABAAAAsP7BPikgZkNstmAnSK7k1c_wUqsXsHpp98sq3vfutbk,3820673470,lingyunxiao684,,凌云霄,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_3225a727b130493cbda818132ef3387f.jpeg?from=2956013662,0,23,1734607765924,0
7433184950100476724,1730673248,江苏,7433045899502193946,“达摩院愚弄了所有人”[不看],624124784810116,MS4wLjABAAAAajnVTuQ4IMV8l3Y5HUG-Yt-YVgGfUuMeiC96ojfkozU,3507414312,lr1133,翩翩一个人走了很长一段路...,漂泊的云☁️,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_80223714e3e8449cb54339f93379f6f1.jpeg?from=2956013662,0,54,1734607765924,0
7433195149549667087,1730675623,河南,7433045899502193946,凤凰网真的敢评敢说！赞,93348552315,MS4wLjABAAAAMqGfEOMyyQ59YYFWinko3zJ_POWyXEKFveNj4VP11as,3271512914,huajianghu88,做一个正能量的人！,画江湖,https://thirdqq.qlogo.cn/qqapp/101302986/579C962AB4BAA1BFB38EBB4E7847B8BB/40,3,426,1734607765925,0
7433241633317962555,1730686443,江苏,7433045899502193946,说实话，还得是你们，太正了，这三观，祝越来越好,1377020900548397,MS4wLjABAAAAKs5icmQyyriHG894Q7-c9a_vLTduex8svPLpEFqKSwVNxTsH4buLkzeQReCFbKkC,95478966791,95478966791,就这样,零『』,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_de93a363b9b44ee9b0f4a0f3be50ad56.jpeg?from=2956013662,0,20,1734607765925,0
7445617138255954729,1733567836,浙江,7433045899502193946,给凤凰网点赞，新闻媒体中为数不多的清流,3134035087853928,MS4wLjABAAAACRU0KEdPD8fkepxkak6nrWlToYMha564vPKX3IyiJqv7yuZNE7YMFyqbVPYPxgr4,39502203398,Beijingshiern,"这个号粉丝一定要到达1000！！
目前作者精神状态良好
下北沢吟游诗人
争做最优质的放送平台
谢谢关注（每天不定时更新任何内容）
一位忠实的小米粉丝（数码党、学生党）
最强NBA10月02日加入的新人
学生党发布作品时间可能会长一些",水印君爱放送,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oEAACjkAgiI7DhDRuZBcIgPTvP8tAG4KAinE2.jpeg?from=2956013662,0,1,1734607765926,0
7433390328798184211,1730721061,陕西,7433045899502193946,凤凰网一直都敢说真话， 敬佩[赞][赞][赞],96523744173,MS4wLjABAAAAPJjcVc60rKuuUlXWLFVCBnA-YpSROzTzvU_-tgpT5OY,1093968930,fzc55661060,真诚、乐观、积极、友爱 ❤️。,- 㐂 㕕 仧 乆 -。,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_18bbd27a4bdf8f3cbb0cc18b6fbb8561.jpeg?from=2956013662,2,582,1734607765927,0
7433064425025962804,1730645179,上海,7433045899502193946,再次为凤凰网点赞,95943380944,MS4wLjABAAAAwF3XAZzq69PXhgUQJ0O6eSGiDt5j98c916OTO3Edbik,619281012,,婆婆社恐，来看59分小男朋友的，请自行参观🫣,卡皮吗啦,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_932a020b1d29c5af09e0bb2c040904c8.jpeg?from=2956013662,1,90,1734607765928,0
7433051267032679180,1730642113,云南,7433045899502193946,说实话，还是凤凰网,56018629173,MS4wLjABAAAA9NWur2mJur81Do1J4AJ7iM3izqncWEklY3g-BFz0pNE,341386524,,,七叔的情人,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_20bbfcafb238424c8108882092aeb81b.jpeg?from=2956013662,0,74,1734607765929,0
7433205501909385984,1730678032,安徽,7433045899502193946,我发誓：以后不参与阿里达摩院的任何竞赛,734061632423933,MS4wLjABAAAAGh70hcJ7hjZ02IQer3Puo6TyMoM3RJJemUkKR0IPi_E,2307071262,dy7orfm5w9bu,"有很多事情你当时想不通,别着急,过一段时间你再想,就想不起来了。",千杯敬过往,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oIPLiAzutaAfGDQKCo8bBEAae2GAigIq7AnGBf.jpeg?from=2956013662,0,11,1734607765930,0
7443308785547117372,1733030381,江苏,7433045899502193946,支持姜萍。,81107396626,MS4wLjABAAAAOxT4jeciiLXW3HxQjKgphCeCq26O4hAP7SUN2TduXic,2059318085,,耶利米为谁而哭,耶利米,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,0,0,1734607765931,0
7439157962037379890,1732063943,辽宁,7433045899502193946,最后的最后阿里达摩院赢了成功的引起了社会的关注[看],65807757554,MS4wLjABAAAARV1UrClpeM18FXjwOiSjP84-bS1HMq-cUo2dh4mKttU,154166958,,如果事与愿违  那一定是另有安排,韩.,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_6f97aaacd318e9cca5d3d0a93fd4a0dc.jpeg?from=2956013662,0,20,1734607765931,0
7442946016787186490,1732945915,河北,7433045899502193946,所以大学都不承认这个数学竞赛是有原因的。,1258319444447640,MS4wLjABAAAAoYEzUzpM6SH7obk5EhtkooM1jg6jj8iZ868IW7CpJMac6Ay7cUZ79LVxDR6qfoHC,74431665045,74431665045,,喜望,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ocxugeBAAImAiDRiRNfC95QdS0oGkMAOAiA4xE.jpeg?from=2956013662,0,4,1734607765932,0
7433075932698559292,1730647858,,7433045899502193946,哈哈哈,3570814657498285,MS4wLjABAAAAhIeBs7gFMlVPUulcA8OWrnyMJtTpFHlP-q0eiq8Br9b5URZsS8HiMKFFoGCHmNYX,3812482171,dyb82xlbnim8,,Golden wind,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c000-ce_owc7DnmEAW9kAIOEbEFnAGADwQegAEFYfxOA2e.jpeg?from=2956013662,0,244,1734607766825,7433059823410021146
7435470084920853267,1731205290,,7433045899502193946,我现在也不理解，那老师怎么把高分的机会给了姜萍，低分卷留给自己？,2066724873577997,MS4wLjABAAAA0Z6eaWJIpftGQ5otzOgLwhQszJiIE8b90D-ZIk6d-gBH8_kWOhfsu7CDi6heE2Rd,63343640196,63343640196,,玄衣纁裳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_be3343d8b6a449888a9b364e7aa28260.jpeg?from=2956013662,0,21,1734607766826,7433059823410021146
7435514603054793522,1731215656,,7433045899502193946,因为提交试卷之后，有一道题又想到了其他方法，用姜萍的账号试了一下，没想到就对了,104306212022,MS4wLjABAAAAFfCoWGcyYeRuXahc6ji4XikgUiQVVI4oRjC04ACe8YQ,1647821048,EDEM200000,,开心就好0516,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_caa75077489d005762b65796c1fc45aa.jpeg?from=2956013662,0,52,1734607766827,7433059823410021146
7435531878411977491,1731219681,,7433045899502193946,有一道选择题拿不准随机蒙拿了很多个号去做，就他这个分最高多了，这三分排名从二百多名默默无闻直接能到十几名,2058765697050488,MS4wLjABAAAA_cpC8BTWCnL8k5LvnL3MZPUfgWL34Aj2GgTNlqieFQvEkXLSSm7GZzhrEc8z2bYn,79364244224,du090713,,地势坤,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_0b405db2b15810ba76982b8decb08714.jpeg?from=2956013662,0,12,1734607766829,7433059823410021146
7436704933690671908,1731492800,,7433045899502193946,他是几个账号一起靠的，姜萍的高而已,2643679874653224,MS4wLjABAAAA8_s4TkJD45WN1xgeWv-nnHyjNGeM_k6xMvTsv3Xv5RNUPM9RbakPh3YR7fN4llaJ,40469070464,40469070464,,你行吗,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,0,6,1734607766830,7433059823410021146
7441524656261940005,1732614980,,7433045899502193946,两个团队，姜萍团队的枪手超常发挥了,1665095191765907,MS4wLjABAAAAwJqM2hN2pMbM9yOdvsSPOHQJ471QC8nLslRP4O4Ju2oparuKdNtCV2O25oC88IF8,36162927088,36162927088,,许安琪💰Angela,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o8eLjJgCbAEOKrArAn9mkuCfWDAC8AA9i1AI2k.jpeg?from=2956013662,0,1,1734607766831,7433059823410021146
